invoice_amount,payment_terms_days,customer_tenure_months,customer_credit_score,previous_late_payments_count,avg_past_delay_days,number_of_open_invoices,discount_offered_pct,invoice_month,is_recurring_customer,sales_channel,weekday_issued,paid_late
2106.07,60,31.3,610.0,2,8.6,4,0,3,1,online,6,0
6391.29,45,37.1,712.0,0,0.0,1,0,10,1,direct,0,0
2831.89,15,3.4,553.0,2,4.8,4,0,6,1,direct,4,0
1527.65,30,42.5,750.0,1,3.5,2,2,12,1,reseller,4,0
2834.76,15,18.4,774.0,1,8.6,1,3,6,1,reseller,3,0
4461.65,30,21.2,665.0,2,13.8,5,0,6,0,direct,5,0
4877.54,30,17.5,610.0,4,5.1,2,0,1,1,reseller,3,1
19742.74,15,6.3,472.0,1,17.5,1,3,3,1,direct,3,0
1994.17,60,15.6,753.0,0,0.0,4,1,8,1,direct,6,0
3407.96,30,7.6,850.0,1,8.7,2,0,4,0,direct,0,0
5342.83,30,2.0,842.0,1,16.4,3,0,2,1,online,0,0
3565.0,45,15.4,662.0,2,33.1,3,0,3,0,direct,0,0
2320.28,90,21.1,582.0,1,25.4,1,0,7,1,direct,2,0
902.95,30,0.1,755.0,0,0.0,4,0,5,1,direct,5,1
2299.04,60,19.5,669.0,1,10.9,0,2,9,0,direct,2,0
1385.29,30,4.7,723.0,0,0.0,0,2,12,1,direct,1,0
769.74,60,8.4,707.0,1,8.1,1,3,2,0,direct,2,0
1779.15,30,20.9,688.0,3,15.6,1,1,1,1,direct,1,0
1418.87,45,16.6,773.0,2,3.2,1,1,3,1,reseller,4,0
6157.39,15,16.4,776.0,3,12.8,6,0,1,0,reseller,3,0
6254.04,90,60.6,633.0,3,3.2,2,0,11,1,online,1,0
1614.06,90,42.9,597.0,0,0.0,2,2,9,1,online,4,0
2880.72,30,25.2,455.0,3,17.5,3,3,9,0,reseller,4,0
683.74,30,41.9,649.0,0,0.0,2,2,12,0,direct,6,0
2333.43,30,2.8,582.0,2,3.7,0,0,10,1,direct,6,0
5213.9,30,43.4,718.0,1,41.4,3,0,10,1,online,2,0
7649.87,45,14.3,650.0,0,0.0,5,2,2,1,reseller,3,0
1916.5,45,21.4,660.0,0,0.0,3,0,11,1,reseller,5,0
9383.14,30,17.8,753.0,0,0.0,3,3,9,1,reseller,2,0
930.64,15,27.0,716.0,1,13.6,2,0,2,1,direct,4,1
1184.57,60,14.9,669.0,1,9.1,3,3,2,1,online,0,0
6895.99,15,18.8,832.0,2,17.5,2,3,9,1,online,2,0
16383.16,45,16.1,746.0,3,1.8,5,2,6,1,reseller,5,0
5676.49,15,87.3,643.0,1,4.3,6,0,4,0,online,6,1
3511.13,15,6.0,647.0,1,22.2,4,3,1,0,reseller,4,1
504.89,15,12.3,751.0,2,4.2,1,2,5,1,online,0,1
589.81,30,20.3,698.0,2,9.2,1,3,4,1,reseller,4,0
4090.69,45,17.7,579.0,2,8.2,4,1,4,0,direct,1,1
2637.91,30,4.9,761.0,0,0.0,4,3,12,1,direct,6,0
1345.81,45,25.5,793.0,0,0.0,5,0,3,1,direct,3,0
3862.15,45,11.7,786.0,0,0.0,2,0,9,1,reseller,2,0
4038.46,15,1.0,819.0,1,12.7,5,0,8,1,reseller,4,0
8518.32,15,22.8,850.0,4,25.3,2,0,1,0,direct,3,0
4117.26,45,35.4,836.0,3,17.4,4,0,1,1,direct,2,0
10998.95,45,3.1,711.0,0,0.0,1,3,10,1,direct,6,0
3667.24,30,1.5,661.0,1,0.6,2,0,7,1,reseller,4,1
3281.97,30,16.6,515.0,1,15.5,3,0,5,1,direct,5,0
9488.93,60,0.6,681.0,1,15.4,2,0,6,0,reseller,3,0
1509.3,15,28.6,727.0,0,0.0,4,1,4,0,online,4,0
45844.14,45,32.1,684.0,1,11.4,2,3,12,0,direct,6,0
5103.75,15,20.9,510.0,1,10.7,0,2,3,1,online,4,0
5129.41,45,20.2,654.0,2,16.2,4,2,3,1,direct,2,0
5840.59,30,0.3,738.0,5,10.6,2,0,6,1,direct,1,0
19720.67,45,57.2,588.0,0,0.0,1,0,2,1,reseller,6,1
7429.82,15,4.4,695.0,0,0.0,6,0,4,1,online,0,1
858.73,30,20.7,719.0,2,1.4,3,2,8,0,online,5,1
12876.04,15,105.5,781.0,2,10.5,3,0,12,1,direct,0,0
2678.98,45,11.9,834.0,0,0.0,2,0,1,0,direct,0,0
4009.57,15,9.9,646.0,0,0.0,1,0,9,1,online,4,0
1151.33,15,31.3,697.0,0,0.0,0,0,3,1,direct,2,0
5846.4,45,6.8,699.0,1,27.2,3,3,11,1,direct,3,0
2025.89,15,11.4,738.0,1,4.9,1,0,9,1,online,5,0
3984.44,30,7.8,728.0,1,15.6,4,0,1,1,direct,6,0
2819.49,60,41.4,808.0,1,14.0,2,0,9,1,direct,4,0
20588.99,60,24.7,470.0,2,3.6,2,0,1,1,online,0,0
21677.59,60,13.9,718.0,1,13.9,4,2,5,1,reseller,2,0
3796.6,30,185.1,724.0,2,7.9,1,0,8,1,direct,4,0
3856.75,30,21.6,659.0,1,6.0,4,1,11,1,reseller,3,1
2601.65,45,4.5,476.0,1,5.9,1,0,8,1,direct,1,0
9851.76,15,31.3,675.0,2,43.5,3,0,10,0,online,6,1
2708.02,45,65.0,616.0,1,2.1,5,1,9,1,reseller,3,0
2491.89,15,27.5,831.0,2,21.5,4,0,2,1,online,5,0
8784.41,60,23.8,714.0,0,0.0,2,0,7,1,online,5,0
2242.91,45,10.4,608.0,2,4.6,4,2,2,1,direct,2,1
3519.31,30,7.6,495.0,3,7.4,4,0,1,1,direct,2,1
877.27,30,43.4,733.0,1,22.7,6,1,11,0,online,4,0
6862.12,30,7.2,743.0,0,0.0,7,3,9,1,direct,3,0
20884.87,30,0.0,661.0,0,0.0,1,0,1,1,direct,5,0
6968.13,45,8.7,734.0,0,0.0,3,1,10,1,direct,5,0
13570.03,30,3.0,649.0,1,12.9,5,0,11,0,online,1,0
1700.21,30,26.7,776.0,0,0.0,5,0,9,1,reseller,0,0
4503.87,30,7.8,769.0,2,14.6,0,2,6,1,reseller,3,0
1558.0,45,18.0,532.0,1,17.1,4,2,10,1,direct,0,0
2966.12,30,2.2,554.0,2,4.2,4,0,12,1,direct,5,1
7295.33,30,72.5,850.0,0,0.0,4,0,6,1,direct,5,0
3990.37,60,30.7,764.0,1,3.6,1,0,4,0,direct,5,0
1021.09,30,26.6,566.0,0,0.0,3,0,2,0,reseller,2,0
1114.85,30,43.0,539.0,0,0.0,8,0,4,1,direct,2,0
1050.43,90,0.4,699.0,4,18.3,6,0,11,1,online,5,0
5666.39,30,94.0,577.0,0,0.0,2,3,8,1,reseller,6,0
23330.23,60,8.0,651.0,1,7.2,3,2,10,1,reseller,5,0
12409.44,45,54.0,676.0,4,1.8,2,0,2,1,direct,3,0
660.91,45,15.8,672.0,1,22.2,3,0,7,1,direct,5,0
13081.68,30,11.4,781.0,0,0.0,1,3,4,1,direct,0,0
8457.09,15,27.5,845.0,1,23.4,4,1,2,0,reseller,6,0
906.17,30,58.8,637.0,0,0.0,3,0,9,1,reseller,0,0
2771.43,15,30.3,578.0,1,3.8,2,1,3,0,direct,3,1
9759.24,15,7.7,715.0,2,10.2,5,0,11,0,online,6,1
5975.3,30,5.4,827.0,1,5.0,4,0,3,1,direct,1,0
1120.82,45,11.1,644.0,1,8.0,2,0,8,1,reseller,5,0
6308.59,30,27.6,757.0,2,9.9,10,0,2,1,direct,2,0
531.79,45,16.6,605.0,1,17.0,3,2,4,1,direct,2,0
2979.35,60,28.1,682.0,3,32.1,4,0,10,0,online,6,0
10139.17,45,49.9,575.0,1,6.0,4,0,11,1,reseller,6,0
3701.73,45,2.6,681.0,2,10.9,2,3,6,1,direct,4,1
2323.79,45,16.7,670.0,0,0.0,3,0,3,0,direct,1,1
8106.42,30,26.7,735.0,1,15.1,3,2,4,1,online,4,0
8754.09,30,8.3,840.0,1,11.5,1,0,7,1,reseller,3,0
11837.59,60,99.7,645.0,1,1.8,1,0,5,1,reseller,0,0
7997.69,45,26.7,500.0,2,12.0,4,1,10,1,online,4,0
9635.77,45,7.6,662.0,2,4.9,5,2,4,0,direct,4,0
7041.79,90,4.7,707.0,1,7.9,1,0,5,1,online,2,1
4623.82,30,82.8,698.0,1,27.1,2,0,7,0,online,4,0
3946.4,30,29.3,666.0,0,0.0,1,1,4,1,direct,0,0
2940.89,45,11.6,814.0,2,16.0,7,0,6,0,online,5,0
1222.76,15,11.1,692.0,0,0.0,6,0,4,1,online,6,0
1541.05,30,1.1,671.0,2,3.5,2,0,11,0,direct,5,0
2824.78,60,39.3,610.0,1,5.8,1,0,6,1,online,6,0
4524.7,45,15.5,523.0,2,3.2,2,1,3,0,direct,2,0
13316.13,30,35.1,710.0,1,37.3,2,1,3,0,reseller,6,0
3506.53,45,11.4,702.0,0,0.0,2,0,11,1,direct,0,1
8983.35,15,14.7,585.0,3,3.0,3,2,6,1,direct,3,0
9617.93,60,10.6,676.0,1,1.4,4,2,4,1,online,1,0
2956.31,15,0.9,667.0,2,4.7,6,2,5,1,reseller,0,0
6218.11,60,2.8,624.0,3,10.3,4,0,12,1,online,1,0
2924.34,30,5.8,609.0,0,0.0,3,0,5,1,direct,0,0
11967.17,30,17.3,716.0,1,12.3,3,0,9,0,reseller,6,0
6452.73,30,42.0,660.0,0,0.0,0,0,4,1,direct,2,1
1247.09,30,10.3,627.0,0,0.0,2,1,12,1,direct,2,0
4210.65,30,2.7,602.0,0,0.0,0,3,9,0,online,6,0
16047.38,60,12.3,668.0,3,15.0,2,3,11,1,reseller,0,0
3092.99,60,0.1,763.0,0,0.0,1,0,4,1,direct,2,0
5447.67,30,7.3,699.0,2,4.3,3,0,6,1,reseller,6,0
5950.86,45,4.6,659.0,2,10.8,5,2,4,1,reseller,6,0
1432.3,60,47.2,708.0,2,14.6,2,1,6,1,online,5,0
5765.44,60,27.8,803.0,1,7.7,4,2,4,0,direct,2,0
1038.52,30,0.1,724.0,0,0.0,4,0,3,1,direct,2,0
2073.39,15,7.0,703.0,2,12.7,3,1,5,1,reseller,0,0
9586.88,60,5.0,737.0,0,0.0,3,0,5,1,direct,0,0
5019.48,30,4.2,666.0,0,0.0,2,0,7,0,reseller,0,1
2768.25,30,5.5,697.0,0,0.0,3,0,4,1,direct,0,0
5441.53,45,4.9,636.0,1,1.3,5,2,2,1,reseller,4,1
3449.27,30,47.7,540.0,2,1.7,2,0,5,1,direct,3,1
3682.4,60,9.0,711.0,1,3.7,3,3,9,1,direct,2,0
6575.7,15,12.9,711.0,0,0.0,5,2,3,0,online,6,0
1891.96,45,0.7,654.0,0,0.0,7,2,5,1,direct,0,0
3775.56,90,30.0,773.0,1,5.8,2,2,3,0,direct,4,0
2748.91,90,30.0,615.0,0,0.0,2,3,8,1,reseller,1,0
873.89,60,6.1,521.0,2,5.4,2,0,10,1,direct,0,0
1590.16,60,46.8,617.0,0,0.0,4,0,11,1,reseller,3,0
14933.85,30,1.0,541.0,2,6.4,7,1,10,1,reseller,1,0
5147.42,90,31.8,710.0,1,12.9,4,0,1,1,online,3,1
1106.29,60,49.8,612.0,2,8.2,1,0,11,1,direct,5,0
910.22,30,41.0,769.0,0,0.0,5,3,11,1,online,4,0
3291.35,30,41.3,767.0,3,9.9,2,0,3,1,reseller,3,0
14839.8,15,95.0,597.0,3,7.0,4,0,6,1,online,1,0
3077.64,30,18.0,607.0,0,0.0,3,0,12,1,direct,4,0
11805.25,45,10.2,728.0,1,2.5,3,0,8,1,direct,2,0
4997.72,30,6.6,768.0,0,0.0,8,0,4,1,online,6,0
5564.29,30,1.0,499.0,0,0.0,2,2,7,0,direct,5,0
1094.28,30,12.6,705.0,5,10.3,3,0,3,1,reseller,5,0
8465.64,15,0.1,482.0,3,7.4,0,0,6,0,direct,4,0
2693.4,90,25.3,631.0,2,7.6,3,0,2,1,direct,4,0
7917.12,30,20.6,778.0,1,20.9,5,0,10,0,direct,3,0
1749.78,15,34.3,850.0,0,0.0,1,0,2,1,online,5,0
4269.89,15,6.5,659.0,0,0.0,2,0,1,1,reseller,5,1
4998.05,60,43.0,568.0,1,8.6,4,0,4,1,reseller,3,1
3169.63,60,9.2,634.0,1,8.2,4,0,5,1,direct,3,1
5240.07,15,106.2,686.0,0,0.0,5,0,12,0,online,4,0
2864.77,30,27.9,620.0,1,3.9,3,3,8,0,online,3,1
2030.11,30,0.6,597.0,0,0.0,6,1,9,0,direct,5,0
15443.37,30,1.0,642.0,0,0.0,3,0,9,1,reseller,4,0
9358.66,45,6.8,716.0,1,12.9,1,1,7,1,online,6,1
1835.77,15,3.3,665.0,1,0.6,4,0,1,1,online,4,0
6072.95,30,5.8,601.0,0,0.0,3,1,5,0,reseller,2,0
1866.07,30,6.8,620.0,0,0.0,3,1,9,0,reseller,0,0
1253.61,30,45.9,643.0,0,0.0,7,2,8,1,direct,2,0
9231.98,30,1.4,590.0,2,10.0,5,0,5,0,reseller,5,1
785.49,30,21.1,616.0,1,6.6,2,0,6,1,online,1,0
8384.75,30,37.2,738.0,4,9.8,3,1,1,1,direct,0,0
2900.24,15,1.9,659.0,1,4.2,1,1,11,1,direct,6,0
3009.74,15,1.4,522.0,1,11.8,3,0,4,1,online,5,1
5264.68,90,30.1,772.0,0,0.0,1,2,4,0,online,4,0
6143.06,30,12.3,718.0,2,16.3,2,0,4,1,direct,5,0
1730.72,30,21.4,556.0,0,0.0,2,0,3,1,direct,3,1
6946.22,15,29.3,647.0,1,6.5,3,0,6,1,direct,1,0
4032.06,45,3.1,609.0,0,0.0,4,1,4,1,online,1,1
1175.62,60,12.9,741.0,1,14.0,2,0,7,1,direct,2,0
3124.76,45,58.7,647.0,0,0.0,2,1,9,0,direct,2,0
12621.43,45,9.8,673.0,1,10.4,3,0,2,1,online,1,0
16464.06,60,54.5,663.0,0,0.0,5,0,7,0,direct,0,1
6943.86,30,14.9,547.0,2,16.3,1,1,2,1,reseller,0,1
1247.24,60,5.7,806.0,3,7.0,2,1,9,0,direct,2,0
5662.08,45,133.2,740.0,1,27.3,4,3,6,1,reseller,4,0
7830.45,15,27.2,613.0,1,5.0,1,0,6,1,reseller,6,0
6996.3,30,119.5,697.0,0,0.0,7,1,4,1,direct,1,0
7379.48,30,34.4,768.0,1,2.5,4,0,5,1,direct,4,0
5048.96,15,0.7,685.0,1,6.7,3,0,5,1,direct,5,0
3411.23,60,8.3,820.0,2,36.4,2,2,4,1,direct,4,1
2105.84,15,8.2,850.0,3,4.1,4,1,11,1,direct,4,1
659.75,45,18.4,669.0,0,0.0,3,3,10,0,online,4,0
4942.75,90,28.0,628.0,1,10.3,1,1,4,0,direct,5,1
4304.63,30,31.4,591.0,1,4.1,3,2,5,1,online,4,0
6013.84,30,14.5,481.0,2,7.3,3,0,9,1,online,6,0
1092.49,45,53.3,792.0,2,17.5,5,1,1,1,direct,6,0
6506.23,60,10.5,648.0,0,0.0,4,3,3,0,direct,5,0
23134.74,30,5.1,759.0,1,4.2,5,0,4,1,online,6,0
3907.31,30,96.6,777.0,1,6.8,2,0,2,0,reseller,2,0
3444.39,45,16.0,583.0,0,0.0,2,1,2,0,direct,0,0
4808.32,60,15.5,596.0,1,43.8,4,2,7,0,direct,1,1
22676.93,30,0.8,837.0,0,0.0,3,3,7,1,online,1,0
1449.13,30,37.4,674.0,0,0.0,1,1,9,0,reseller,4,0
4371.61,90,18.2,621.0,0,0.0,1,3,6,1,direct,1,0
1772.79,30,9.9,586.0,2,16.5,2,0,4,0,direct,6,0
2225.41,15,134.2,667.0,0,0.0,3,2,6,1,reseller,6,0
3482.02,30,21.7,816.0,0,0.0,3,0,12,0,online,2,0
12241.55,15,12.4,742.0,1,5.1,1,2,4,1,reseller,5,0
18414.46,30,42.5,696.0,0,0.0,3,0,11,0,direct,3,0
5449.77,45,64.3,823.0,1,16.9,4,1,2,0,direct,6,0
2594.28,45,3.1,806.0,2,12.3,4,3,9,0,reseller,2,0
34319.36,30,109.2,710.0,0,0.0,4,0,2,1,direct,0,0
2477.98,30,99.6,850.0,1,20.2,5,0,11,1,direct,0,0
2177.6,30,64.0,658.0,2,14.5,4,1,5,1,direct,4,0
736.97,45,3.5,779.0,2,19.5,7,0,4,1,reseller,4,0
12790.81,60,16.6,645.0,1,4.0,4,0,8,0,direct,0,0
8702.98,45,15.2,761.0,1,2.2,2,0,6,0,online,5,0
32081.18,45,7.5,658.0,2,8.0,5,0,1,1,direct,1,0
1042.55,60,6.1,722.0,3,12.7,2,2,9,0,online,6,0
13525.79,60,2.3,850.0,2,25.5,5,1,1,1,direct,5,0
3878.18,15,13.0,766.0,3,11.5,3,0,10,0,online,4,0
7521.27,90,11.7,723.0,0,0.0,1,3,2,1,direct,4,0
826.34,60,10.5,610.0,3,6.5,3,0,11,0,direct,4,0
13646.98,30,175.6,697.0,1,13.9,1,0,7,1,direct,3,0
7389.87,15,12.9,589.0,1,1.6,5,1,2,0,direct,0,1
3515.65,45,30.8,760.0,0,0.0,2,0,4,1,direct,0,0
6506.79,30,23.0,758.0,0,0.0,6,3,3,1,direct,5,0
1828.14,45,9.0,664.0,0,0.0,1,0,6,0,reseller,1,1
2161.38,30,62.3,830.0,1,3.2,0,0,12,0,reseller,6,0
2399.22,15,0.8,817.0,1,9.5,3,2,4,0,direct,2,1
687.14,30,17.8,693.0,1,6.4,1,2,7,1,online,3,0
7907.62,60,27.1,731.0,2,7.0,3,3,9,1,direct,2,0
10640.62,15,57.3,627.0,1,9.5,1,1,10,1,reseller,3,0
1936.8,45,8.9,656.0,3,3.1,4,2,4,1,direct,0,1
4980.98,30,25.9,583.0,0,0.0,0,2,2,1,direct,0,0
2866.98,30,62.6,637.0,0,0.0,3,0,3,1,reseller,1,0
4892.44,30,0.7,671.0,0,0.0,3,0,8,0,direct,2,0
2069.74,30,68.6,531.0,0,0.0,4,1,10,0,direct,4,1
1644.05,45,1.4,732.0,0,0.0,7,2,8,1,online,6,0
9384.99,45,3.2,772.0,1,7.6,2,0,12,1,direct,4,0
3437.56,15,82.9,679.0,2,7.4,9,1,7,1,online,5,1
22469.14,30,5.8,437.0,2,9.2,1,0,7,1,online,2,0
3795.91,45,34.8,657.0,2,22.4,1,3,1,0,direct,4,0
1582.13,45,84.9,555.0,3,5.6,3,2,1,0,direct,2,0
10984.57,30,54.8,625.0,2,7.6,5,2,12,0,reseller,0,1
6423.51,45,3.4,811.0,1,13.3,2,2,10,0,reseller,5,0
7003.64,15,2.4,461.0,0,0.0,3,0,10,1,online,6,1
10631.12,15,9.7,607.0,2,17.4,4,1,6,1,direct,1,1
2023.3,45,18.0,755.0,4,13.0,2,0,2,1,reseller,3,0
3246.95,45,13.9,617.0,1,7.5,4,2,9,1,direct,0,1
3120.33,60,34.3,610.0,1,10.7,5,0,1,1,direct,1,0
1139.48,30,95.5,850.0,2,20.5,1,0,7,1,direct,2,0
2872.01,30,31.3,714.0,2,3.4,4,2,5,1,online,3,1
12121.57,45,45.5,764.0,1,3.7,4,0,7,1,reseller,1,0
4507.98,30,0.0,725.0,0,0.0,4,2,2,1,reseller,5,0
1084.14,30,54.2,695.0,1,7.8,3,1,5,0,online,1,0
897.62,45,18.2,794.0,1,8.5,3,0,5,1,direct,5,0
16289.87,30,19.5,850.0,1,22.7,1,3,3,0,reseller,2,0
3356.7,30,5.6,528.0,1,6.3,3,3,8,0,direct,3,0
2033.13,30,79.9,677.0,6,2.4,5,3,5,0,direct,1,0
2845.25,60,51.0,676.0,3,20.5,3,3,5,0,reseller,6,0
963.36,30,20.0,641.0,0,0.0,2,3,2,1,direct,2,0
13105.48,15,35.3,768.0,2,15.6,2,0,3,1,online,0,1
2556.14,15,39.0,703.0,1,18.3,2,1,9,0,direct,4,0
12464.77,15,3.9,850.0,3,11.2,1,1,9,1,reseller,2,0
3814.2,30,40.2,779.0,4,9.2,4,3,2,1,direct,3,0
13181.62,45,33.7,803.0,0,0.0,4,0,4,0,direct,5,0
4587.2,15,14.4,572.0,0,0.0,2,1,9,0,reseller,0,1
7847.18,30,25.1,607.0,0,0.0,4,0,3,1,reseller,5,1
6954.77,15,0.0,615.0,0,0.0,2,0,10,0,direct,2,0
6380.25,30,68.9,799.0,0,0.0,5,0,11,1,direct,1,0
4979.78,15,1.7,593.0,0,0.0,1,1,8,0,online,3,0
2952.58,45,25.5,596.0,1,21.4,5,0,6,1,direct,3,0
20412.26,45,55.7,579.0,1,26.8,2,1,10,1,reseller,0,0
1609.63,45,32.1,850.0,0,0.0,5,1,9,1,direct,5,0
3655.09,30,36.6,667.0,3,3.3,4,2,5,1,direct,6,0
3690.06,60,3.1,728.0,2,16.3,3,0,12,1,reseller,2,1
5230.16,45,59.2,577.0,0,0.0,1,0,6,1,direct,1,0
2473.71,15,27.7,766.0,3,8.1,6,0,6,1,reseller,1,1
4833.24,30,11.2,520.0,3,18.0,5,3,7,1,direct,4,0
3127.66,45,34.8,592.0,0,0.0,2,0,11,1,reseller,2,0
876.77,30,1.7,614.0,1,6.1,4,3,8,1,reseller,0,0
3672.39,30,37.2,700.0,0,0.0,5,0,12,1,reseller,6,0
1352.2,45,10.6,609.0,2,19.7,4,2,6,1,online,2,0
764.37,15,0.2,817.0,1,2.9,4,2,5,1,direct,6,1
4118.26,90,19.4,725.0,0,0.0,2,0,1,0,direct,0,0
5648.22,30,24.4,618.0,0,0.0,3,1,10,1,direct,4,0
5849.01,15,18.6,770.0,1,18.5,5,0,7,1,reseller,0,0
6065.99,15,1.1,645.0,1,3.8,5,0,6,0,direct,0,0
639.49,30,33.2,627.0,2,9.0,0,3,1,1,reseller,0,0
1069.65,60,6.4,761.0,1,5.0,3,2,7,0,direct,2,1
21507.76,60,17.6,459.0,3,25.2,4,2,6,1,direct,4,0
1418.72,60,14.7,746.0,1,10.2,1,1,6,0,reseller,5,0
6309.15,30,22.6,616.0,0,0.0,6,0,1,1,reseller,0,1
1962.07,30,7.8,616.0,0,0.0,3,1,7,1,direct,4,0
3911.61,30,0.7,850.0,2,11.1,3,1,6,1,direct,2,0
2059.2,15,6.8,632.0,2,6.3,2,1,10,0,online,0,0
6035.34,60,4.5,766.0,0,0.0,2,0,5,0,reseller,1,0
4117.89,30,31.1,705.0,1,8.6,7,0,2,0,direct,6,1
2432.17,30,32.5,714.0,0,0.0,3,2,7,1,online,4,0
1414.94,30,7.0,657.0,0,0.0,1,0,8,0,online,5,0
4633.17,45,18.9,653.0,1,6.1,2,0,7,1,direct,0,0
1222.38,30,23.1,818.0,4,9.9,6,3,2,1,direct,6,0
5349.36,45,19.1,764.0,1,5.3,2,0,10,1,online,4,0
38709.35,45,97.2,635.0,2,25.0,1,0,7,1,direct,4,0
12272.95,60,30.4,586.0,3,15.9,2,0,12,1,reseller,4,0
6950.11,15,85.7,627.0,2,3.1,1,0,3,1,reseller,4,0
3370.96,30,16.2,768.0,1,15.8,2,0,3,1,reseller,0,0
635.95,30,1.1,786.0,1,11.3,2,3,1,0,direct,6,0
1107.59,60,12.0,730.0,0,0.0,4,3,11,1,direct,4,0
11550.84,90,17.5,534.0,1,20.0,6,1,7,0,direct,1,1
1788.66,30,69.4,748.0,1,4.1,0,2,5,0,reseller,1,0
1940.45,30,26.5,797.0,2,8.9,2,1,2,0,direct,4,0
3136.66,30,16.8,696.0,0,0.0,6,0,2,0,reseller,0,0
1399.9,45,37.7,850.0,1,18.6,4,0,1,1,direct,6,0
1207.02,30,8.3,561.0,1,15.1,8,0,8,1,reseller,0,0
3479.25,30,10.7,742.0,5,8.7,6,2,6,1,direct,5,0
1632.1,60,4.7,588.0,0,0.0,6,1,5,1,direct,6,0
1868.86,30,9.3,775.0,1,8.1,2,0,10,1,direct,2,0
1802.5,30,4.8,735.0,2,7.0,4,3,4,1,reseller,1,0
5826.22,15,11.1,842.0,0,0.0,6,0,5,1,reseller,6,0
2954.51,30,13.1,725.0,1,3.5,8,0,8,1,direct,5,1
3100.4,45,34.6,644.0,2,8.2,1,0,8,1,reseller,1,0
6230.75,30,83.4,636.0,0,0.0,3,1,9,1,online,3,0
3204.03,30,13.6,657.0,1,2.0,5,0,8,1,direct,2,0
2834.36,15,56.8,634.0,2,4.3,3,3,6,0,reseller,5,1
5560.29,15,65.4,801.0,2,26.8,2,1,5,1,direct,5,0
6643.39,45,2.8,795.0,1,2.9,1,0,4,1,online,5,0
3189.55,45,54.6,545.0,0,0.0,4,0,1,1,direct,2,1
3914.91,30,1.0,683.0,2,17.9,4,2,10,1,online,1,0
1801.52,30,9.5,686.0,2,13.1,0,2,8,0,direct,3,0
1678.05,30,16.5,610.0,4,9.0,1,0,8,0,online,3,1
7275.24,30,0.3,719.0,1,16.9,2,3,10,1,online,5,0
5434.09,15,26.4,811.0,1,10.2,5,0,8,0,direct,1,0
5484.98,60,8.7,760.0,1,0.0,1,3,1,0,reseller,4,0
4688.04,15,17.6,801.0,1,5.7,6,3,12,1,direct,2,1
3795.54,30,18.6,615.0,1,39.7,4,0,1,1,direct,6,0
6814.25,15,4.8,683.0,0,0.0,1,3,12,1,reseller,6,0
8447.26,45,12.9,611.0,0,0.0,4,0,3,1,reseller,0,0
8267.65,30,7.0,702.0,0,0.0,4,0,1,0,direct,2,1
3325.25,60,88.8,710.0,2,14.8,4,0,12,0,online,5,0
12686.5,15,9.6,766.0,1,9.3,1,1,4,0,reseller,0,1
4472.11,60,11.9,798.0,1,4.6,4,0,8,0,reseller,1,0
6432.63,45,24.6,742.0,3,3.0,1,2,10,0,reseller,3,0
4693.24,30,16.8,603.0,1,21.7,4,3,5,1,direct,3,0
4547.38,30,34.2,558.0,2,12.6,8,3,2,1,direct,4,0
1877.74,30,9.5,727.0,3,12.7,3,1,4,1,reseller,6,0
6844.6,60,65.6,815.0,1,14.8,2,2,1,1,online,2,0
47134.71,60,43.3,678.0,2,7.2,2,0,5,1,online,2,1
2598.49,30,37.4,543.0,1,18.9,1,2,4,1,direct,3,0
3881.18,30,30.0,850.0,2,10.7,2,1,8,0,reseller,6,0
2436.74,30,11.9,724.0,0,0.0,2,2,10,0,direct,5,0
2346.74,15,2.6,695.0,1,12.8,3,0,11,0,direct,0,0
14617.94,45,1.4,575.0,2,19.4,1,0,5,1,direct,2,0
1986.89,30,16.9,681.0,4,7.5,6,2,5,1,online,6,0
2376.37,30,16.8,742.0,0,0.0,3,0,3,1,reseller,6,0
872.41,60,17.6,725.0,2,2.9,5,0,8,0,direct,5,0
1841.16,45,42.2,619.0,1,14.1,2,3,3,1,online,5,0
782.46,45,31.8,675.0,0,0.0,4,0,11,1,direct,1,0
6429.32,15,6.7,625.0,2,10.9,3,3,7,0,direct,5,0
45239.57,60,30.8,830.0,1,16.3,3,1,11,1,direct,4,0
2617.54,30,24.5,761.0,0,0.0,2,0,5,1,direct,6,0
812.34,30,13.1,633.0,1,1.8,3,1,12,1,direct,0,0
8184.52,15,13.1,575.0,1,3.9,0,2,8,1,online,4,0
1892.71,60,13.6,705.0,2,14.5,2,2,6,1,direct,4,0
11724.22,30,0.1,636.0,1,19.7,3,0,10,0,direct,3,1
2824.75,60,30.5,642.0,2,6.9,2,1,9,1,direct,2,0
2061.86,45,50.4,578.0,1,3.7,5,2,1,0,reseller,6,0
3102.11,45,7.1,589.0,2,14.9,2,0,2,1,direct,6,0
7201.17,45,47.7,695.0,2,5.9,2,0,4,1,reseller,4,0
2967.04,60,13.9,656.0,0,0.0,1,3,6,0,direct,5,0
2328.43,30,136.0,850.0,2,13.7,4,3,7,1,online,2,0
3044.38,30,15.7,733.0,2,14.6,1,0,11,1,direct,1,1
1159.02,45,97.0,576.0,1,22.1,2,2,9,0,direct,1,0
5204.76,30,44.3,542.0,0,0.0,3,1,5,0,online,1,0
729.2,30,3.9,716.0,1,4.4,3,2,4,0,direct,2,0
2441.31,45,14.5,644.0,0,0.0,2,1,3,0,direct,6,0
